Order Date,Customer Location Latitude,Customer Location Longitude
2024-02-01,-42.266589433238835,-119.70573515704709
2024-05-29,60.594983520904634,99.4874585880828
2024-12-05,68.45868512944838,-77.64859440464392
2024-02-12,-78.51205446776297,-85.80499273506508
2024-03-02,89.68213840650128,-10.910998086186936
2024-12-29,-19.52839296814078,-98.0625457878811
2024-04-18,79.0559286296259,1.7332560425742258
2024-09-21,8.750464489674954,-75.94013868325374
2024-04-14,-41.08855897720136,-142.8334118103475
2024-08-01,69.22636898366147,-155.45471460851536
2024-06-21,-1.5320034644465323,-133.59777243384892
2024-07-25,56.44401846171763,-170.2507828133244
2024-09-26,25.22875057225096,-125.72166392105353
2024-08-28,-73.2327395920261,-95.44231448360931
2024-10-05,42.972781275449705,-60.92916680163678
2024-10-30,-71.51479183281302,-92.69852168389302
2024-03-15,67.60171290082502,160.4816206242699
2024-11-21,-5.432645950940085,-13.0700331335496
2024-07-11,51.54065207109531,71.63006206676135
2024-04-26,49.01075131547435,-85.56688736078218
2024-12-12,-25.10238611198679,-49.78503752904683
2024-05-10,-52.691802757694745,-167.0658424392965
2024-03-08,54.80357655125627,22.199166256876765
2024-10-14,17.428657421122622,-56.00443900107892
2024-04-20,40.37316781848756,45.22595999376219
2024-05-26,-82.20850418837702,-13.563826510339425
2024-09-30,70.25434821123105,-91.40699738760833
2024-01-22,-1.2768505026605084,62.82577142626201
2024-05-08,-33.211207493465054,38.48547648942835
2024-01-12,-10.497924506343708,137.29901659659367
2024-10-25,-68.0194653568943,-8.024339782611492
2024-02-18,-8.756217988793978,-175.57633865929796
2024-09-14,-51.13440138396914,-11.815848985305792
2024-04-14,-84.36038889870375,118.53362052931669
2024-08-24,2.521602563032758,-62.73484029144525
2024-06-12,-52.9854529328009,22.90904021991119
2024-08-08,16.27202326144362,151.18357660210694
2024-08-29,42.99536982828744,31.803351031163544
2024-11-27,-36.00140013951081,128.40235416679997
2024-10-29,-40.82754850843899,114.1554136546257
2024-06-28,-39.73054936586239,6.11750857698496
2024-10-17,24.539945857429572,6.7676634143837475
2024-10-19,-21.783513497193923,-12.01681753494691
2024-04-29,-66.42972694923387,-179.5923927023972
2024-12-25,-35.471667176960665,144.35295486008238
2024-11-11,-41.78090607332318,64.75590521221048
2024-02-04,20.975847302865233,93.23775485912137
2024-10-22,-73.95302960061265,-158.36441339485125
2024-12-31,-34.60107318983199,138.17872806126456
2024-07-21,29.87562252134468,148.14404812458423
2024-06-16,10.176187522407957,23.57902983393734
2024-09-09,-9.214893617770016,16.130969497515053
2024-03-31,12.321947024058602,-43.81235337812262
2024-06-03,-22.8060475224934,134.5735706346618
2024-02-08,40.47609593054884,96.05231425384352
2024-01-20,52.31860216153788,-178.91929536125923
2024-11-13,78.70188566699093,-9.77105874992688
2024-04-19,6.798496715459777,22.031293957814853
2024-11-04,74.37850846777047,-167.8885117589484
2024-08-29,32.97994095760208,-175.24400923188543
2024-08-11,-23.709242535340593,-42.12443715608387
2024-03-15,67.23130896835207,-19.1926778578094
2024-07-14,-76.05302094668477,-54.883475305405796
2024-11-03,22.572039723650136,136.9504710473575
2024-11-14,-84.45989443905339,-60.69487670666544
2024-01-06,39.07496416095859,119.95392005092845
2024-10-17,-89.35187204856648,-93.05798268180673
2024-01-06,-87.97313193079819,-131.92488905366332
2024-03-07,-47.60017751383586,156.13995127239548
2024-02-17,-53.0232223640958,-167.9341064544122
2024-04-19,52.228726256726446,104.53041967582442
2024-01-16,-82.77420475831714,89.2845997349088
2024-12-07,66.884439996178,137.71764484859017
2024-01-11,-25.10238611198679,-49.78503752904683
2024-12-01,-46.679799438588,-169.85186256008114
2024-07-21,-5.092687670277542,149.40235907559162
2024-02-03,34.90615424970157,52.37138398746751
2024-10-22,13.707204622092803,66.88856314630755
2024-11-30,14.6261372143167,21.04269155699035
2024-11-24,22.572039723650136,136.9504710473575
2024-12-11,36.653521766497065,-33.694608618097476
2024-04-19,65.48768299527038,-156.87224951982236
2024-10-29,-36.52581786434778,84.68849933905227
2024-01-02,-85.9944558603368,104.25478156907593
2024-11-03,53.46136646699449,-56.53531275296096
2024-02-07,-52.37625758022657,99.97362069855399
2024-06-05,-13.699579374063077,-39.03235735208017
2024-01-09,53.939140842307694,-84.18011552957755
2024-05-16,22.81134495734827,99.21990641352681
2024-09-07,-14.068244350527394,33.361559901693255
2024-12-10,42.97855146671682,114.36524512579155
2024-02-14,-86.9394409637606,-9.073120953703807
2024-03-08,36.953536986495436,-38.7677519410893
2024-08-05,-84.19275262646195,-93.65109414910489
2024-03-07,58.616923495915074,114.62409556824542
2024-07-21,29.975526199989687,-1.115895079953333
2024-06-27,-60.42568958523529,21.059217718133567
2024-05-16,-34.270731975697245,118.8982205536874
2024-09-10,-11.454343790219852,-24.874344113193388
2024-09-11,-41.54473869591104,23.55974262535156
2024-08-21,-16.704539027570576,-74.70059409667155
2024-11-02,20.85122366143672,-68.53153921913378
2024-06-08,53.87731522881313,14.204782933456329
2024-03-05,1.7672314203718713,-46.527344099246534
2024-12-02,87.32037596500518,-133.08797324489993
2024-09-12,-8.756217988793978,-175.57633865929796
2024-12-19,-57.13270624561761,-157.88597954763844
2024-06-06,-31.745068393857494,-108.18668456989013
2024-11-21,74.17406944281149,22.981318982240623
2024-11-23,-81.22158129049632,139.94799507202066
2024-10-03,-60.594555214746535,-66.06121125488635
2024-07-01,-67.66633703743031,73.33609198237767
2024-09-27,22.32393109088565,147.5248129137534
2024-07-21,38.568568994285044,-20.01701652465141
2024-11-29,26.61042171999307,57.27878709176673
2024-02-26,-41.54473869591104,23.55974262535156
2024-01-10,-49.52016013482769,132.81287628785145
2024-09-24,18.378636990278665,-153.33572809462916
2024-12-03,-61.48435799656795,-54.61120009886426
2024-12-11,-75.72586366903882,32.67771677922562
2024-08-09,72.33658002817566,21.187001098417994
2024-09-01,51.92335001010747,-162.5131254651419
2024-05-28,71.43912353392423,114.52657327625968
2024-09-25,26.954707199659396,87.59735309338953
2024-11-20,56.45113446778197,5.86385235047527
2024-02-11,-69.31918090167406,-18.67911801442395
2024-03-11,-5.05312251508677,-53.16215665367207
2024-05-14,-22.292069809195382,101.32081122420135
2024-08-02,36.881224850036276,-128.67573282080102
2024-01-31,84.64987486396652,26.349623422693213
2024-12-11,-60.16632310691486,36.48960296839209
2024-03-28,-20.427506235745298,-91.79628504459203
2024-09-15,-76.2747466797762,157.5991069538805
2024-02-15,-36.92227488122402,153.5370801821931
2024-02-19,74.00921329676854,-98.27468011023578
2024-03-26,-40.55355074712547,-114.77633606965891
2024-02-17,80.02746307265434,-5.784451680598011
2024-11-23,-23.82562361515258,2.691309239359555
2024-10-14,29.975526199989687,-1.115895079953333
2024-08-27,-20.672683394533337,148.6999160657531
2024-06-03,-73.76997117627195,-32.07888526090821
2024-11-13,-68.74422323564039,-118.60519073474046
2024-06-09,-84.87865360688167,54.06717211641592
2024-12-29,64.42741596920126,-58.20518078692105
2024-11-08,-58.12442183262496,111.27595518188076
2024-08-15,42.708520949803926,-71.63140182294133
2024-10-28,27.46830229670674,-33.44347523995734
2024-06-26,61.31051932797337,56.55647542380902
2024-09-05,-14.330753016586783,69.8273173066193
2024-09-25,-16.695872425689927,14.439967518341433
2024-03-07,2.418985208091385,162.75077858181146
2024-01-08,36.05560203121826,-16.406758819944656
2024-01-28,-16.985795289544427,105.77235153093568
2024-12-11,40.47609593054884,96.05231425384352
2024-04-04,28.590899632868684,79.73343601239571
2024-07-13,-35.000224885725075,119.79196792632803
2024-02-18,-39.85752163812582,-150.01791652920943
2024-09-24,71.03573382314903,123.06587889938982
2024-07-03,39.89700091784027,-122.61939027584611
2024-11-20,-2.0076941533728814,-49.676929711945775
2024-09-18,-75.01159453318557,-18.935728180084936
2024-03-20,73.98090502924771,-66.68413911862388
2024-02-06,66.884439996178,137.71764484859017
2024-01-31,67.62477570195512,24.60389529856056
2024-04-16,-11.041470691170275,-179.998436148307
2024-01-03,18.93531164853077,123.68080037777202
2024-10-25,5.408768964175437,-140.6550339040807
2024-02-11,3.880571364278083,52.69356158129838
2024-07-04,-65.68356373633004,-111.20971423584197
2024-11-14,-58.003973968955805,-40.780234816062176
2024-03-16,-7.502579033240266,-136.2566252025385
2024-11-22,-5.069403272747053,-81.91513568018144
2024-01-01,-82.670187204481,167.02314914991814
2024-09-16,1.1606966514207784,-56.50946652556132
2024-03-23,45.46905631096817,-89.0223980143009
2024-06-23,-86.52083802999753,-138.66961574863376
2024-05-09,62.69365285339828,-147.26474280424324
2024-09-24,-75.01159453318557,-18.935728180084936
2024-12-22,12.117082125313715,-170.81752578819464
2024-04-23,19.439095741050778,-26.17104961137659
2024-07-23,84.46650297196217,-93.70590492638397
2024-05-30,-62.18617476494656,79.81921180158957
2024-01-13,67.60171290082502,160.4816206242699
2024-12-12,71.83652650066995,-172.38576127522825
2024-04-07,57.67882216225985,-72.30260597097576
2024-07-29,1.9672040713441987,-20.242932978665436
2024-01-16,30.216542572018966,-133.91556280456047
2024-09-12,-3.4058670758388985,50.824021026295696
2024-09-28,30.154208122013003,65.98245551871759
2024-04-08,39.64032403723445,7.355164012706325
2024-10-19,20.427386187470134,-13.036600111043839
2024-03-31,-62.625133286227,121.89988795577295
2024-05-21,9.536425011863258,153.9159117926627
2024-11-15,-64.38121678423161,13.49164440512834
2024-03-29,29.380386204291753,-100.93946869071313
2024-02-10,54.70127674644792,-26.639911251987655
2024-05-26,-23.485382704392592,82.7712830667856
2024-03-14,-84.11784547993241,6.537197549680997
2024-11-07,79.42655515794428,102.76719409253872
2024-10-26,57.80661277958575,147.02421640063744
2024-11-23,5.13325457128478,-36.01608737304801
2024-02-23,82.42358413208785,-70.65909978469398
2024-06-03,10.894500517110842,98.65330707725633
2024-09-18,-30.96194593196813,-22.50465965184418
2024-03-25,-84.69158149331244,-144.33353586422515
2024-09-29,23.27773185013433,133.14099903951046
2024-01-30,-82.77420475831714,89.2845997349088
2024-02-01,-55.30421255558781,99.92714187529396
2024-02-10,30.05810093667459,145.38423522789634
2024-05-31,40.56180361736472,-44.23187674722661
2024-02-10,-61.05627964540105,-152.81893052851672
2024-10-15,16.002826791867562,151.18458085703008
2024-03-12,38.96897630182315,-18.36774243935406
2024-09-19,12.631677059957212,155.15053327968923
2024-12-16,36.37524432274938,114.73970949686088
2024-04-25,-36.650866410064225,35.52589615908806
2024-02-10,-49.31796675473373,111.07345818070127
2024-05-14,7.534749001591464,135.56046731271164
2024-08-01,68.59144447225677,-0.3255621883474191
2024-09-08,30.56660681902767,63.37178425981753
2024-12-29,-44.355030309923045,-104.57905318368869
2024-03-30,-30.290280294415034,-144.59194028645567
2024-02-13,69.0892021301772,-2.6535596034175626
2024-09-04,81.11283795654347,-25.912751693053735
2024-06-04,-70.34280347262856,-152.12106203961912
2024-11-15,32.319587673366755,9.16626875750967
2024-05-24,-66.05181258895735,-129.8539994152831
2024-10-06,39.889508278618734,-133.16895408031235
2024-02-17,47.43739086518801,93.77837996122639
2024-12-30,81.96384111348183,-2.576278120630775
2024-03-16,-0.7010222253945813,-178.7632520198781
2024-02-28,75.48817665081336,-80.80371221177873
2024-09-07,24.92273490159704,81.05197878171032
2024-05-23,-85.51287479831666,168.95861536125608
2024-08-16,-25.790874835678792,162.30329858810234
2024-03-06,-70.7291145884232,178.24895025101756
2024-02-14,-54.15253497104229,23.56979741964321
2024-01-25,-34.542209994458716,-0.46881250558149645
2024-06-08,-79.2262380369559,159.1385927140202
2024-04-12,58.91781770980276,12.7976773829063
2024-12-04,19.34114980625867,95.68846150922366
2024-09-12,16.710365706826806,29.363035450520528
2024-10-17,-1.442148587653577,19.482990060977215
2024-06-09,65.4238701266959,100.11505134896657
2024-04-19,-54.082207498190755,-114.56023887645864
2024-10-31,-12.716985692495413,53.33578802978113
2024-04-11,55.061306681232026,65.24940384186587
2024-02-26,84.46650297196217,-93.70590492638397
2024-07-02,37.76126052967051,105.70391247252132
2024-06-01,-64.44580748948333,102.62300487784483
2024-12-20,32.319587673366755,9.16626875750967
2024-12-06,87.32037596500518,-133.08797324489993
2024-04-15,24.083835563227723,-79.62565475804732
2024-06-18,-10.490743450832255,48.71932726291084
2024-12-28,30.836537697510494,-10.072147672459067
2024-04-18,-11.23643587626971,62.69085900985371
2024-03-19,-21.412294161274147,-150.42394340778657
2024-10-15,39.860245826098634,-11.475112711009928
2024-12-23,86.22858729446281,-42.3780783788101
2024-02-17,46.342906886874346,125.30206764104963
2024-11-25,-33.43370074182869,-24.045941327119692
2024-09-09,-81.54726283352156,-55.542746076697426
2024-03-16,-41.1304873065721,21.80500411920022
2024-04-29,-18.21454399886187,-108.05479626369947
2024-07-01,-40.25637809185684,-161.33272514315945
2024-01-30,5.511694422780337,-102.03160739528391
2024-07-17,6.078264109830769,135.3994305363537
2024-08-22,-53.502069785535355,-29.803879771739616
2024-12-22,-30.35831456070914,106.75668341675254
2024-11-06,-23.201753518752028,-102.67711706293247
2024-07-04,-65.09217677353098,14.041005860001547
2024-11-11,22.56753866302155,-172.84500890318728
2024-12-06,-34.04195418784305,121.0916417312825
2024-04-13,-25.783011840910177,-16.03188176983778
2024-06-25,-26.855330247940067,139.7795428347191
2024-01-05,82.42358413208785,-70.65909978469398
2024-12-29,83.07098574310604,-7.427139968494686
2024-11-20,-54.854524576322866,176.15692083899006
2024-04-29,-51.6644523124787,-122.57046069095357
2024-11-29,-74.65831825389208,-172.46943703553893
2024-03-02,78.31077640963866,-51.24275592792978
2024-05-13,70.43764325190261,-161.36351778450603
2024-07-30,-23.201753518752028,-102.67711706293247
2024-05-08,81.9008058301039,-20.85903223051389
2024-06-08,32.89283043955372,-85.4915132383863
2024-11-02,-62.18617476494656,79.81921180158957
2024-05-17,1.862222782040078,4.90160481001945
2024-03-15,10.218694835176308,82.51134758302072
2024-08-02,5.940651427026609,173.56696333763296
2024-03-04,-57.140197418462435,-124.1236229010473
2024-09-02,80.82152170686336,-97.51788084565331
2024-02-10,-22.9173641920642,-135.96003861523064
2024-12-05,40.168616664358126,-92.88778136529288
2024-11-11,83.91560026316714,-104.22891055993726
2024-06-01,1.1606966514207784,-56.50946652556132
2024-05-15,37.62798154670462,115.34518878802942
2024-07-06,-89.35187204856648,-93.05798268180673
2024-10-12,78.42180889969129,152.03625628448174
2024-02-10,1.862222782040078,4.90160481001945
2024-06-23,-73.95302960061265,-158.36441339485125
2024-07-28,-31.73783124258661,-17.110880386481853
2024-11-21,33.46329142697567,163.4915566095895
2024-12-06,-45.00488167950154,-165.14469684867495
2024-10-02,37.50361289283677,162.5451417470802
2024-03-17,-0.16702219045423305,163.9127719456298
2024-02-11,-85.9944558603368,104.25478156907593
2024-12-20,-49.922719148570685,-20.398794321979835
2024-08-31,-25.081756113688797,-64.86362222135759
2024-08-09,-33.211207493465054,38.48547648942835
2024-07-09,48.84594351002727,-29.54558430542383
2024-11-12,87.32037596500518,-133.08797324489993
2024-08-02,-82.77420475831714,89.2845997349088
2024-11-18,59.07076392400484,1.4082749054200576
2024-01-09,30.32319376765308,-98.44398682257929
2024-12-03,-40.731794797125545,131.20784433777078
2024-06-05,-42.90982623644815,110.27388050551025
2024-01-15,70.43764325190261,-161.36351778450603
2024-10-11,-76.49163156086564,-121.93640755650169
2024-09-06,-78.59080646481802,43.25927085379726
2024-08-13,-53.220123399780206,43.1052836798288
2024-11-16,31.41385613211999,140.97819986517658
2024-06-22,-32.17382575944005,71.2490345120917
2024-04-01,30.197258156038274,6.263722561547979
2024-01-19,-20.9920765984903,128.07593979796906
2024-01-19,-63.825659675902685,-110.9420970584924
2024-08-25,27.968175226299863,-132.18699227308764
2024-06-06,-86.42588367457994,116.36080523065039
2024-10-17,-14.068244350527394,33.361559901693255
2024-06-09,83.07509451450579,-114.40952176361743
2024-05-05,-82.97473909344066,-132.50513924861536
2024-03-15,73.69959330023536,-145.92132591331483
2024-09-27,-40.92919669748453,-35.76924859355853
2024-07-04,3.8120764710249233,42.67790019338315
2024-07-15,79.76123945616422,47.20038911197287
2024-04-19,-67.20453344368423,107.07022506438159
2024-04-20,-68.96222958652938,-97.38186020892677
2024-12-05,32.21302863795481,140.662345724256
2024-11-19,-82.48575289806378,12.817746079178193
2024-02-25,32.04405152237506,116.71473131716033
2024-01-19,-60.67222608734588,29.475475605043812
2024-03-21,-40.731794797125545,131.20784433777078
2024-04-19,29.653912603179222,121.2424531670896
2024-02-19,88.61153218335832,-175.24150002095647
2024-02-18,-42.973365981889025,-172.6727701289702
2024-07-28,-19.194277345234923,-48.7529889889278
2024-07-07,-30.812102367481828,98.44713468893298
2024-11-21,-22.9173641920642,-135.96003861523064
2024-12-05,-33.64719288491233,109.44209149324985
2024-05-30,52.228726256726446,104.53041967582442
2024-09-21,-38.68911093419757,-7.877422054320732
2024-04-01,-47.806895681892215,16.70193440040208
2024-05-06,-59.335512705163566,10.741909006660961
2024-02-21,-33.64719288491233,109.44209149324985
2024-04-12,21.613143397628477,10.80573803730141
2024-02-07,-61.934193809549896,10.231770780087004
2024-07-22,-58.76076863485288,48.84762834541695
2024-12-11,-73.76997117627195,-32.07888526090821
2024-10-27,-75.28889661488884,43.25715597177711
2024-06-10,32.777531474485386,-13.53267250453257
2024-07-17,-32.28941531919967,-134.18551934496568
2024-10-17,5.204040053220567,-24.123263460672035
2024-04-17,-33.632653278945426,147.82265101535404
2024-12-17,-40.05955254179648,-62.511818242919915
2024-05-17,81.42465930933099,81.36174750662929
2024-02-12,-89.98745803898653,-44.53753605786642
2024-05-28,75.47733201959596,-118.50361897230277
2024-03-22,-33.211207493465054,38.48547648942835
2024-04-09,-43.97211661372468,-85.85581619235997
2024-08-16,-0.1071408446379678,95.15907807631248
2024-03-14,45.80306153321544,-24.041708736559997
2024-05-24,-36.00140013951081,128.40235416679997
2024-11-20,2.460391117210051,-135.08764703347657
2024-04-25,-9.588998492844794,72.31115341952759
2024-02-24,62.13990803202597,179.20408088760018
2024-03-11,80.50193064620407,116.86643308974891
2024-02-10,-20.273087142986952,-162.09884288869387
2024-07-10,44.37721866891138,-52.63967445405781
2024-08-21,39.34171546700918,-164.61364687340532
2024-11-15,31.46092497666612,-57.00369518738803
2024-11-06,30.292304524077622,-60.329219550690695
2024-11-21,-42.266589433238835,-119.70573515704709
2024-05-07,30.56660681902767,63.37178425981753
2024-12-08,-58.76076863485288,48.84762834541695
2024-02-22,74.64002260666183,-64.98556514443264
2024-02-29,64.83635480215136,5.741979341943619
2024-01-12,-52.82173995552675,100.75131458037669
2024-02-29,-42.266589433238835,-119.70573515704709
2024-10-05,-67.2633911419859,-64.486986852986
2024-10-09,23.524660664086298,156.6123881339513
2024-02-27,-45.33228641395713,174.58814725385878
2024-10-26,45.13007636286511,49.96857360221759
2024-06-09,-89.18682985602102,-84.61534996849208
2024-04-12,40.41951579553614,-40.149563289404114
2024-02-03,-58.79998773683921,107.43830074919924
2024-06-25,25.184346660628464,-33.536294873028226
2024-02-16,-77.12765324062579,17.21698083143255
2024-10-17,58.31545789969522,61.10380397870338
2024-01-25,46.90974099272711,114.65052339257596
2024-12-09,-22.8060475224934,134.5735706346618
2024-12-09,87.99351268357864,161.98299252332714
2024-09-16,81.67648147400183,-135.02521240761862
2024-05-25,-20.436886343964176,-23.995984741472
2024-05-02,-74.48620433442184,147.02404694381278
2024-04-09,73.5246623632755,170.03887956253163
2024-09-10,70.8362705432204,56.876548552394894
2024-05-19,-73.4744148545563,-127.74779187596792
2024-12-21,84.9331477476222,-155.16729838142763
2024-06-04,-14.25479690913616,-143.60846383199373
2024-04-18,1.9672040713441987,-20.242932978665436
2024-07-23,-20.273087142986952,-162.09884288869387
2024-12-10,62.606533045362426,101.59197539691377
2024-10-04,32.319587673366755,9.16626875750967
2024-01-03,41.20712183463476,-138.9341984037925
2024-06-14,-84.25461543962015,69.2048008840853
2024-11-13,-1.46366610862367,-39.75847758861485
2024-05-01,-4.1181999583511555,48.04560955117893
2024-03-22,-88.98959821910289,126.62866520074346
2024-08-20,81.54586020324385,-44.31363398079833
2024-09-22,-15.823544233993132,35.8238185618863
2024-07-17,38.94085371796302,70.06878878212046
2024-08-30,-28.172926123047816,-18.303532410892842
2024-05-26,27.46830229670674,-33.44347523995734
2024-09-27,35.709623716620214,83.80602771669936
2024-09-07,-84.52846687416212,26.27920120572483
2024-01-25,-81.21302147422915,109.16175688467285
2024-01-09,70.78951521370487,62.08135925224673
2024-10-04,-89.8811471190772,33.2015402726137
2024-05-15,-67.60533985933013,70.50059174514831
2024-09-09,64.68885608703232,-89.69785095196663
2024-01-24,29.87562252134468,148.14404812458423
2024-06-17,78.33179104683123,4.152164612922917
2024-10-24,-35.527423340690255,-121.34353084048678
2024-02-11,30.770804629032284,-21.130617889550706
2024-06-28,-61.05627964540105,-152.81893052851672
2024-06-22,65.96689017964752,-20.27633642127151
2024-03-26,-37.62523054390326,40.07060084701365
2024-12-18,20.356500031309125,-147.48397534090145
2024-01-14,44.536630290417065,-142.98456586559453
2024-06-10,82.56411865641883,151.56081727325437
2024-09-05,-88.98959821910289,126.62866520074346
2024-05-23,66.84148529511015,123.12342033335676
2024-06-05,67.47712139839646,-109.43049822827798
2024-10-06,52.228726256726446,104.53041967582442
2024-12-26,-44.355030309923045,-104.57905318368869
2024-10-07,68.9168900538503,-88.12664864304307
2024-02-25,85.81206639192459,139.54200639531047
2024-01-21,30.879118841841844,-9.777887371979602
2024-04-25,-33.05814558610034,-74.16985372376313
2024-09-14,61.66647586074831,75.56119004660351
2024-05-29,52.972220754924535,16.869064565287033
2024-09-20,19.22957482189959,-163.25021993896274
2024-05-12,-17.17544421509551,-28.33311048276454
2024-11-29,-64.2659520511312,-105.6693114286839
2024-07-14,-83.61861487537045,45.725003867118346
2024-05-21,22.45817693415627,-123.01766664609616
2024-06-30,-75.04715120812789,-54.588904249263734
2024-03-01,-47.38702583772371,-138.1508766496869
2024-11-27,-40.652794756438915,-118.2252125445184
2024-09-19,-29.625018689459274,154.96726478380066
2024-10-04,-54.81826620573858,-117.27172898143047
2024-04-15,-22.838923879807837,90.73691382946816
2024-03-03,-74.5814603353326,78.21651065716156
2024-08-30,44.32827569557426,-157.28257820337203
2024-06-06,-18.315735429485628,-81.2424873559397
2024-03-08,48.11157114523627,100.00124230122293
2024-08-28,-1.2768505026605084,62.82577142626201
2024-01-28,-62.930804539358775,83.23160400547329
2024-10-17,-26.591817181995495,-133.55614333151223
2024-02-01,-53.300773298792656,-93.17799004787595
2024-07-31,7.265882704907241,7.653894019199981
2024-05-27,26.452157042174193,-126.20699663027037
2024-01-19,15.778553547267634,31.054269940772713
2024-11-24,61.66647586074831,75.56119004660351
2024-03-22,28.590899632868684,79.73343601239571
2024-11-12,-17.484114488342513,120.42746823455434
2024-11-30,-4.566315367198669,39.79380013961435
2024-04-01,-49.55864843351283,117.9249839031146
2024-04-28,-59.24737987226044,-3.475707637584634
2024-05-11,-65.4806272743345,161.9103973105573
2024-01-19,-65.96412262437724,9.412155823307359
2024-01-03,-23.63123834721928,31.12427726010864
2024-09-08,14.250761218090673,77.58506948965561
2024-11-22,-87.6867643002157,-162.53713177606107
2024-09-27,5.076596112735174,-44.62385616399774
2024-07-01,-54.81826620573858,-117.27172898143047
2024-10-10,30.93019609678464,-166.05583625370826
2024-05-29,7.484947087912943,152.5792405990167
2024-07-13,19.603792928788735,28.821236164771676
2024-11-13,-82.97473909344066,-132.50513924861536
2024-09-16,67.49285905694194,115.94652103224996
2024-01-26,9.106206071196226,-136.522340576911
2024-11-14,10.82131754170372,-11.05820709483919
2024-08-12,5.826729141557351,161.79435230278023
2024-07-23,-56.378799960984,-21.887359876263446
2024-03-24,81.47647479980438,-138.8774028105708
2024-05-19,-64.50568313334036,-12.968745105127255
2024-07-21,34.11783120662329,-21.61704064554462
2024-02-27,19.439095741050778,-26.17104961137659
2024-01-04,-40.0950705319775,-150.13016231510463
2024-04-10,-27.77601820198803,133.16145080864618
2024-07-09,31.73240349155614,58.84017594405492
2024-01-16,9.239755229064784,-111.51211613943211
2024-07-31,-40.48321447638666,-172.20424442042867
2024-05-10,1.202244527750068,32.587083328060714
2024-01-11,-33.734364909332626,-113.67111914180789
2024-12-23,-34.270731975697245,118.8982205536874
2024-10-04,-3.642229993898411,82.99376008010427
2024-07-10,-82.47658195862843,-25.146133565945007
2024-10-25,-34.732954873765955,68.94107589195337
2024-02-04,45.96889600822851,145.0929995171462
2024-12-21,13.275288033464491,160.83015681137272
2024-07-05,-14.700919867043893,-111.51098791616886
2024-04-12,-64.50568313334036,-12.968745105127255
2024-08-21,81.55190452442332,-168.65566060961083
2024-03-29,47.88815539762501,128.56396847558557
2024-08-04,74.96721024046042,-167.40607161805312
2024-03-25,5.483966758828174,-38.41414497742343
2024-02-23,22.45817693415627,-123.01766664609616
2024-12-12,12.381809823469183,-31.86897219073981
2024-02-28,71.39968166584418,104.52231996593434
2024-11-10,47.04693698017056,-42.081312419149185
2024-10-04,-77.33885722331979,173.0457628139527
2024-06-13,80.19306852960071,-37.47878350225588
2024-09-30,-25.081756113688797,-64.86362222135759
2024-09-02,-78.59080646481802,43.25927085379726
2024-03-30,-28.250403990085843,-22.84380939745938
2024-08-26,36.953536986495436,-38.7677519410893
2024-11-18,34.809379852635786,3.3470360743418155
2024-10-24,86.23583504205789,2.499004367631443
2024-03-02,-58.57090927768436,-49.98689130701635
2024-07-27,-85.9944558603368,104.25478156907593
2024-06-28,42.939703553212894,109.48643409788673
2024-10-08,22.903269851157447,175.68957666894823
2024-03-12,30.69185597025796,86.00485376665955
2024-07-16,-23.709242535340593,-42.12443715608387
2024-03-29,-41.78090607332318,64.75590521221048
2024-05-17,-86.28234205618455,-56.61282982375532
